ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,experience_level,passive,image_set,file_id,cell_type
944115814,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028402,VisualBehaviorMultiscope,75,VISl,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400497,Vip Inhibitory
944115831,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028408,VisualBehaviorMultiscope,225,VISl,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400493,Vip Inhibitory
944115820,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028411,VisualBehaviorMultiscope,300,VISl,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400507,Vip Inhibitory
944115825,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028405,VisualBehaviorMultiscope,150,VISl,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400485,Vip Inhibitory
944115808,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028396,VisualBehaviorMultiscope,225,VISp,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400518,Vip Inhibitory
944115804,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210,Vip-IRES-Cre,GCaMP6f,3,1,54,3,940775208,940796859,1018028393,VisualBehaviorMultiscope,150,VISp,43714.63597,OPHYS_3_images_A,Familiar,FALSE,A,1085400521,Vip Inhibitory
948704866,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028411,VisualBehaviorMultiscope,300,VISl,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085401350,Vip Inhibitory
948704860,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028393,VisualBehaviorMultiscope,150,VISp,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085401627,Vip Inhibitory
948704862,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028396,VisualBehaviorMultiscope,225,VISp,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085401697,Vip Inhibitory
948704870,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028408,VisualBehaviorMultiscope,225,VISl,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085402186,Vip Inhibitory
948704864,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028402,VisualBehaviorMultiscope,75,VISl,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085401400,Vip Inhibitory
948704868,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221,Vip-IRES-Cre,GCaMP6f,6,1,3,9,948252173,948341757,1018028405,VisualBehaviorMultiscope,150,VISl,43725.54737,OPHYS_6_images_B,Novel >1,FALSE,B,1085402158,Vip Inhibitory
930996082,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722867,VisualBehaviorMultiscope,79,VISl,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398581,Vip Inhibitory
930996080,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722876,VisualBehaviorMultiscope,274,VISl,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398613,Vip Inhibitory
930996069,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722858,VisualBehaviorMultiscope,156,VISp,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398318,Vip Inhibitory
930996078,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722870,VisualBehaviorMultiscope,162,VISl,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398618,Vip Inhibitory
930996067,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722861,VisualBehaviorMultiscope,219,VISp,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398260,Vip Inhibitory
930996073,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722854,VisualBehaviorMultiscope,71,VISp,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398435,Vip Inhibitory
930996076,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196,Vip-IRES-Cre,GCaMP6f,1,1,54,1,929686773,929818797,1026722873,VisualBehaviorMultiscope,211,VISl,43700.34135,OPHYS_1_images_A,Familiar,FALSE,A,1085398276,Vip Inhibitory
936500617,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722873,VisualBehaviorMultiscope,217,VISl,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400929,Vip Inhibitory
936500631,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722867,VisualBehaviorMultiscope,79,VISl,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400965,Vip Inhibitory
936500602,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722858,VisualBehaviorMultiscope,144,VISp,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400970,Vip Inhibitory
936500623,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722870,VisualBehaviorMultiscope,162,VISl,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400945,Vip Inhibitory
936500627,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722876,VisualBehaviorMultiscope,276,VISl,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400933,Vip Inhibitory
936500596,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722861,VisualBehaviorMultiscope,231,VISp,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400939,Vip Inhibitory
936500611,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203,Vip-IRES-Cre,GCaMP6f,6,0,4,6,935559843,935811563,1026722854,VisualBehaviorMultiscope,73,VISp,43707.40001,OPHYS_6_images_B,Novel >1,FALSE,B,1085400954,Vip Inhibitory
938002079,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722873,VisualBehaviorMultiscope,225,VISl,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400720,Vip Inhibitory
938002088,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722867,VisualBehaviorMultiscope,93,VISl,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400943,Vip Inhibitory
938002071,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722861,VisualBehaviorMultiscope,217,VISp,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400949,Vip Inhibitory
938002083,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722876,VisualBehaviorMultiscope,282,VISl,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400860,Vip Inhibitory
938002073,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722858,VisualBehaviorMultiscope,150,VISp,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400978,Vip Inhibitory
938002081,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722870,VisualBehaviorMultiscope,174,VISl,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400883,Vip Inhibitory
938002077,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207,Vip-IRES-Cre,GCaMP6f,3,0,55,7,937162622,937416292,1026722854,VisualBehaviorMultiscope,73,VISp,43711.34257,OPHYS_3_images_A,Familiar,FALSE,A,1085400960,Vip Inhibitory
1080945465,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,181,Sst-IRES-Cre,GCaMP6f,1,0,41,0,1080522184,1080558783,1079027847,VisualBehaviorMultiscope,300,VISp,44229.37359,OPHYS_1_images_A,Familiar,FALSE,A,1120144544,Sst Inhibitory
1080945468,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,181,Sst-IRES-Cre,GCaMP6f,1,0,41,0,1080522184,1080558783,1079027857,VisualBehaviorMultiscope,213,VISl,44229.37359,OPHYS_1_images_A,Familiar,FALSE,A,1120144508,Sst Inhibitory
1080945471,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,181,Sst-IRES-Cre,GCaMP6f,1,0,41,0,1080522184,1080558783,1079027861,VisualBehaviorMultiscope,300,VISl,44229.37359,OPHYS_1_images_A,Familiar,FALSE,A,1120144519,Sst Inhibitory
1080945462,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,181,Sst-IRES-Cre,GCaMP6f,1,0,41,0,1080522184,1080558783,1079027842,VisualBehaviorMultiscope,225,VISp,44229.37359,OPHYS_1_images_A,Familiar,FALSE,A,1120144522,Sst Inhibitory
1081870756,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,4,0,0,3,1081652280,1081672735,1079027857,VisualBehaviorMultiscope,215,VISl,44232.4142,OPHYS_4_images_B,Novel 1,FALSE,B,1120144542,Sst Inhibitory
1081870753,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,4,0,0,3,1081652280,1081672735,1079027847,VisualBehaviorMultiscope,298,VISp,44232.4142,OPHYS_4_images_B,Novel 1,FALSE,B,1120144549,Sst Inhibitory
1082841185,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,188,Sst-IRES-Cre,GCaMP6f,6,0,2,5,1082487233,1082707526,1079027857,VisualBehaviorMultiscope,221,VISl,44236.32285,OPHYS_6_images_B,Novel >1,FALSE,B,1120143006,Sst Inhibitory
1082841179,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,188,Sst-IRES-Cre,GCaMP6f,6,0,2,5,1082487233,1082707526,1079027842,VisualBehaviorMultiscope,229,VISp,44236.32285,OPHYS_6_images_B,Novel >1,FALSE,B,1120142961,Sst Inhibitory
1082841182,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,546605,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,188,Sst-IRES-Cre,GCaMP6f,6,0,2,5,1082487233,1082707526,1079027847,VisualBehaviorMultiscope,300,VISp,44236.32285,OPHYS_6_images_B,Novel >1,FALSE,B,1120143015,Sst Inhibitory
1085840407,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,196,Slc17a7-IRES2-Cre,GCaMP6f,1,1,39,1,1085673772,1085687085,1084230251,VisualBehaviorMultiscope,275,VISl,44249.37299,OPHYS_1_images_A,Familiar,FALSE,A,1120143675,Excitatory
1085840397,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,196,Slc17a7-IRES2-Cre,GCaMP6f,1,1,39,1,1085673772,1085687085,1084230234,VisualBehaviorMultiscope,175,VISp,44249.37299,OPHYS_1_images_A,Familiar,FALSE,A,1120143743,Excitatory
1085840400,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,196,Slc17a7-IRES2-Cre,GCaMP6f,1,1,39,1,1085673772,1085687085,1084230237,VisualBehaviorMultiscope,275,VISp,44249.37299,OPHYS_1_images_A,Familiar,FALSE,A,1120143714,Excitatory
1086707480,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,198,Slc17a7-IRES2-Cre,GCaMP6f,3,0,41,3,1086141459,1086170874,1084230251,VisualBehaviorMultiscope,270,VISl,44251.37799,OPHYS_3_images_A,Familiar,FALSE,A,1120143681,Excitatory
1086707471,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,198,Slc17a7-IRES2-Cre,GCaMP6f,3,0,41,3,1086141459,1086170874,1084230234,VisualBehaviorMultiscope,175,VISp,44251.37799,OPHYS_3_images_A,Familiar,FALSE,A,1120143735,Excitatory
1086707474,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,198,Slc17a7-IRES2-Cre,GCaMP6f,3,0,41,3,1086141459,1086170874,1084230237,VisualBehaviorMultiscope,270,VISp,44251.37799,OPHYS_3_images_A,Familiar,FALSE,A,1120143698,Excitatory
1086910722,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,199,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,4,1086362421,1086389199,1084230237,VisualBehaviorMultiscope,270,VISp,44252.37991,OPHYS_4_images_B,Novel 1,FALSE,B,1120143747,Excitatory
1088351112,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,207,Slc17a7-IRES2-Cre,GCaMP6f,6,0,5,9,1088200327,1088240041,1084230237,VisualBehaviorMultiscope,272,VISp,44260.39353,OPHYS_6_images_B,Novel >1,FALSE,B,1120143687,Excitatory
1088351118,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,207,Slc17a7-IRES2-Cre,GCaMP6f,6,0,5,9,1088200327,1088240041,1084230251,VisualBehaviorMultiscope,272,VISl,44260.39353,OPHYS_6_images_B,Novel >1,FALSE,B,1120143759,Excitatory
1088351110,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,207,Slc17a7-IRES2-Cre,GCaMP6f,6,0,5,9,1088200327,1088240041,1084230234,VisualBehaviorMultiscope,175,VISp,44260.39353,OPHYS_6_images_B,Novel >1,FALSE,B,1120143791,Excitatory
1088916619,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,210,Slc17a7-IRES2-Cre,GCaMP6f,6,1,6,10,1088738812,1088775171,1084230237,VisualBehaviorMultiscope,251,VISp,44263.3515,OPHYS_6_images_B,Novel >1,FALSE,B,1120146067,Excitatory
1088916626,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,210,Slc17a7-IRES2-Cre,GCaMP6f,6,1,6,10,1088738812,1088775171,1084230251,VisualBehaviorMultiscope,273,VISl,44263.3515,OPHYS_6_images_B,Novel >1,FALSE,B,1120143774,Excitatory
1088916616,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,547486,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,210,Slc17a7-IRES2-Cre,GCaMP6f,6,1,6,10,1088738812,1088775171,1084230234,VisualBehaviorMultiscope,145,VISp,44263.3515,OPHYS_6_images_B,Novel >1,FALSE,B,1120143818,Excitatory
1052212181,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,167,Vip-IRES-Cre,GCaMP6f,1,0,35,0,1052096166,1052162546,1052096570,VisualBehaviorMultiscope,225,VISl,44096.44687,OPHYS_1_images_A,Familiar,FALSE,A,1085402188,Vip Inhibitory
1052212179,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,167,Vip-IRES-Cre,GCaMP6f,1,0,35,0,1052096166,1052162546,1052096566,VisualBehaviorMultiscope,150,VISl,44096.44687,OPHYS_1_images_A,Familiar,FALSE,A,1085402262,Vip Inhibitory
1052212170,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,167,Vip-IRES-Cre,GCaMP6f,1,0,35,0,1052096166,1052162546,1052096554,VisualBehaviorMultiscope,150,VISp,44096.44687,OPHYS_1_images_A,Familiar,FALSE,A,1085397864,Vip Inhibitory
1052637596,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,169,Vip-IRES-Cre,GCaMP6f,3,0,37,2,1052512524,1052547134,1052096570,VisualBehaviorMultiscope,225,VISl,44098.47866,OPHYS_3_images_A,Familiar,FALSE,A,1085397859,Vip Inhibitory
1052637588,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,169,Vip-IRES-Cre,GCaMP6f,3,0,37,2,1052512524,1052547134,1052096554,VisualBehaviorMultiscope,154,VISp,44098.47866,OPHYS_3_images_A,Familiar,FALSE,A,1085397855,Vip Inhibitory
1052637594,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,169,Vip-IRES-Cre,GCaMP6f,3,0,37,2,1052512524,1052547134,1052096566,VisualBehaviorMultiscope,150,VISl,44098.47866,OPHYS_3_images_A,Familiar,FALSE,A,1085402174,Vip Inhibitory
1057725804,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,188,Vip-IRES-Cre,GCaMP6f,6,0,7,10,1056238781,1056253022,1052096566,VisualBehaviorMultiscope,144,VISl,44117.40724,OPHYS_6_images_B,Novel >1,FALSE,B,1085393862,Vip Inhibitory
1057725798,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,188,Vip-IRES-Cre,GCaMP6f,6,0,7,10,1056238781,1056253022,1052096554,VisualBehaviorMultiscope,158,VISp,44117.40724,OPHYS_6_images_B,Novel >1,FALSE,B,1085393860,Vip Inhibitory
1057725806,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,528097,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,188,Vip-IRES-Cre,GCaMP6f,6,0,7,10,1056238781,1056253022,1052096570,VisualBehaviorMultiscope,215,VISl,44117.40724,OPHYS_6_images_B,Novel >1,FALSE,B,1085393867,Vip Inhibitory
881003493,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,451787,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,125,Slc17a7-IRES2-Cre,GCaMP6f,1,0,21,0,880709154,880776648,1018027561,VisualBehaviorMultiscope,225,VISl,43620.48838,OPHYS_1_images_A,Familiar,FALSE,A,1085673650,Excitatory
