behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,imaging_plane_group_count,go_trial_count,ophys_experiment_id,false_alarm_trial_count,engaged_trial_count,trial_count,num_targeted_structures,hit_trial_count,correct_reject_trial_count,num_depths_per_area,catch_trial_count,miss_trial_count,file_id
774937388,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,159,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,43,4,07-11-18 13:28,CAM2P.5,,63,,4,6,883,,55,5,,9,8,5836
775378326,775289198,[782536745],403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,160,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,44,5,08-11-18 12:22,CAM2P.5,,34,[775614751],5,0,1117,1,29,0,1,5,5,-999
775870895,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,161,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,45,6,09-11-18 10:40,CAM2P.5,,353,,0,0,404,,0,51,,51,353,5837
777082591,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,164,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,46,7,12-11-18 11:24,CAM2P.5,,28,,1,0,1612,,27,3,,4,1,5838
778166125,778015591,[782536745],403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,165,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,2,47,8,13-11-18 11:23,CAM2P.5,,353,[778644591],0,0,405,1,0,52,1,52,353,-999
778980920,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,166,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,48,9,14-11-18 11:33,CAM2P.5,,195,,2,0,885,,21,28,,30,174,5839
779818630,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,167,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,49,10,15-11-18 11:44,CAM2P.5,,75,,6,56,1044,,58,4,,10,17,5840
780758836,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,168,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,50,11,16-11-18 14:27,CAM2P.5,,25,,5,0,1457,,21,1,,6,4,5841
782380778,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,171,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,12,19-11-18 16:22,CAM2P.5,,355,,0,0,405,,0,49,,49,355,5842
784156661,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,173,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,1,1,13,21-11-18 11:24,CAM2P.5,,110,,8,272,1077,,78,8,,16,32,5843
785426306,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,178,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,2,2,14,26-11-18 11:37,CAM2P.5,,143,,8,242,894,,89,14,,22,54,5844
785944233,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,179,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,3,15,27-11-18 10:09,CAM2P.5,,353,,0,0,403,,0,50,,50,353,5845
786920476,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,180,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,4,16,28-11-18 10:44,CAM2P.5,,354,,0,0,406,,0,52,,52,354,5846
788017709,787661032,[782536745],403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,181,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,5,17,29-11-18 10:32,CAM2P.5,,166,[788490510],8,402,843,1,109,16,1,24,57,-999
791257562,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,188,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,3,51,19,06-12-18 10:00,CAM2P.5,,160,,7,161,903,,78,16,,23,82,5847
791749028,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,189,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,3,6,20,07-12-18 10:09,CAM2P.5,,134,,6,198,927,,103,13,,19,31,5848
792499741,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,192,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,4,7,21,10-12-18 10:23,CAM2P.5,,242,,3,271,614,,71,31,,34,171,5849
793129579,,,403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,193,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,1,8,22,11-12-18 10:59,CAM2P.5,,355,,0,0,405,,0,50,,50,355,5850
796032489,796018019,[782536745],403491,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,197,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,2,9,24,15-12-18 10:53,CAM2P.5,,354,[796106850],0,0,404,1,0,50,1,50,354,-999
1052517136,1052482256,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,192,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,51,0,24-09-20 12:04,CAM2P.4,,275,[1052609309],4,189,554,1,50,35,1,39,225,-999
1052731154,,,523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,193,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,52,1,25-09-20 11:24,CAM2P.4,,354,,0,0,405,,0,51,,51,354,5914
1053566913,1053465359,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,197,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,53,2,29-09-20 12:48,CAM2P.4,,310,[1053605418],2,105,498,1,29,42,1,44,281,-999
1053736358,1053696498,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,198,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,54,3,30-09-20 13:12,CAM2P.4,,356,[1053774037],0,0,408,1,0,52,1,52,356,-999
1053932830,1053882120,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,199,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,01-10-20 12:51,CAM2P.4,,279,[1053997501],2,78,566,1,37,38,1,40,242,-999
1054133730,1054092300,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,200,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,02-10-20 11:58,CAM2P.4,,356,[1054266228],0,0,409,1,0,53,1,53,356,-999
1054723429,1054703410,[1051327176],523927,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,203,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,05-10-20 13:13,CAM2P.4,,280,[1054813047],5,182,551,1,70,34,1,39,210,-999
