behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,imaging_plane_group_count,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,num_depths_per_area,ophys_experiment_id,num_targeted_structures,correct_reject_trial_count,catch_trial_count,go_trial_count,miss_trial_count,trial_count,file_id,false_alarm_trial_count,engaged_trial_count,hit_trial_count,auto_reward_count,earned_reward_count,total_reward_count,total_reward_volume,maximum_reward_rate,mean_hit_rate,mean_hit_rate_uncorrected,mean_hit_rate_engaged,mean_false_alarm_rate,mean_false_alarm_rate_uncorrected,mean_false_alarm_rate_engaged,mean_dprime,mean_dprime_engaged,max_dprime,max_dprime_engaged,mean_running_speed,mean_pupil_area,mean_dff
878703444,878436988,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,131,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,31,4,31-05-19 11:36,CAM2P.3,1,[879332693],1,31,39,265,178,575,-999,8,267,87,5,87,92,0.634,3.520445349,0.378081118,0.375614013,0.465167825,0.263713803,0.250539896,0.329319785,0.362438628,0.380391943,0.760114092,0.760114092,33.14110166,1.333154229,0.007204775
877878435,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,130,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,30,3,30-05-19 11:02,CAM2P.3,,,,33,36,255,200,687,2184,3,41,55,5,55,60,0.41,3.050942192,0.174195401,0.171618082,0.309377483,0.11465583,0.078967394,0.085878788,0.227993888,0.865699414,1.034238432,1.034238432,32.98446282,,
879846624,879719132,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,134,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,5,03-06-19 10:45,CAM2P.3,1,[880375092],1,34,37,254,187,622,-999,3,87,67,5,67,72,0.494,3.104261271,0.295111342,0.298272261,0.349581928,0.113202195,0.071594089,0.143870863,0.72842507,0.824629333,1.414281427,1.3489795,33.46494029,1.490932412,0.012837506
881210695,881071629,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,136,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,7,05-06-19 10:54,CAM2P.3,1,[881881171],1,32,38,269,197,640,-999,6,137,72,5,72,77,0.529,3.240597281,0.253289023,0.254917687,0.274229602,0.18082945,0.158264896,0.177418373,0.284915578,0.352997103,0.67229827,0.67229827,32.63500317,1.874813167,0.009108672
882669474,882620042,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,138,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,8,07-06-19 10:49,CAM2P.3,1,[882935355],1,31,35,256,169,640,-999,4,266,87,5,87,92,0.634,4.338836666,0.347093812,0.350530238,0.421740179,0.144944165,0.117331835,0.166373876,0.608207649,0.749061521,1.875879435,1.875879435,27.84056377,1.505789011,0.008496456
869334643,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,111,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,19,0,16-05-19 11:50,CAM2P.3,,,,40,41,306,283,515,2226,1,2,23,5,23,28,0.186,2.043060653,0.087212346,0.084623635,0.291666667,0.069970283,0.01037915,0.5,0.094909978,-0.552608525,0.584400558,-0.430727299,22.49904635,,
870592115,870377774,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,112,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,20,1,17-05-19 11:24,CAM2P.3,1,[871155338],1,23,34,233,168,660,-999,11,100,65,5,65,70,0.48,3.305571872,0.243554012,0.248859879,0.333784114,0.301549234,0.325985324,0.309347622,-0.119080297,0.091002509,0.967421566,0.967421566,24.8505673,1.150569449,0.007955126
871808394,871606557,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,115,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,21,2,20-05-19 11:47,CAM2P.3,1,[872433717],1,13,24,165,74,728,-999,11,199,91,5,91,96,0.662,3.395920142,0.557070205,0.564472687,0.562974548,0.512354459,0.53351848,0.52734176,0.123594985,0.105121055,0.967421566,0.967421566,29.07781766,1.093956948,0.004858633
872626160,872551435,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,116,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,22,3,21-05-19 11:23,CAM2P.3,1,[873156540],1,16,24,176,87,639,-999,8,151,89,5,89,94,0.648,2.928012185,0.484217366,0.4906757,0.539587995,0.388386221,0.335355918,0.313903276,0.255573246,0.598215781,1.15034938,1.15034938,29.30103342,1.25808105,0.004700268
873695653,873542787,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,117,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,23,4,22-05-19 13:27,CAM2P.3,1,[873972085],1,18,26,189,39,619,-999,8,523,150,5,150,155,1.075,4.09421823,0.901944673,0.910627199,0.922976827,0.382757136,0.412460106,0.389367544,1.665658067,1.75363501,2.422061855,2.422061855,27.26604161,1.317239818,0.005058676
874699922,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,118,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,5,24,5,23-05-19 14:26,CAM2P.3,,,,49,49,352,352,406,2227,0,0,0,5,0,5,0.025,0,0.010972484,0,,0.05526502,0,,-0.650728794,,-0.492433238,,19.77813071,,
875440936,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,119,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,25,6,24-05-19 15:02,CAM2P.3,,,,22,29,194,61,658,2228,7,511,133,5,133,138,0.956,3.692637323,0.749173129,0.746930977,0.768035853,0.290945953,0.295597116,0.321465261,1.282268736,1.244320316,1.876414928,1.82298555,34.26214166,,
877617747,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,27,8,29-05-19 15:16,CAM2P.3,,,,9,20,136,45,749,2229,11,229,91,5,91,96,0.662,3.151549115,0.62434701,0.630223079,0.631887284,0.490300584,0.500863964,0.481540895,0.345700217,0.396364602,0.709410697,0.667929409,30.12345476,,
878120101,877946125,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,125,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,28,9,30-05-19 13:07,CAM2P.3,1,[878363088],1,18,25,175,47,673,-999,7,506,128,5,128,133,0.921,3.870931155,0.77691446,0.784959103,0.778692277,0.446507561,0.473022712,0.443893745,0.925005136,0.924270214,1.920950036,1.68555061,30.2189652,1.401761288,0.004953306
879037269,878918807,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,126,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,10,31-05-19 14:56,CAM2P.3,1,[879331157],1,30,31,221,75,660,-999,1,491,146,5,146,151,1.047,4.463361131,0.701253932,0.705784356,0.695320551,0.070064423,0.010007245,0.060746862,2.079400407,2.119055461,2.640122265,2.640122265,30.49675635,1.480821715,0.006377138
880784794,880753403,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,130,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,12,04-06-19 15:27,CAM2P.3,1,[880961028],1,25,29,201,76,684,-999,4,347,125,5,125,130,0.9,4.260480503,0.592656047,0.590472641,0.601970097,0.146585709,0.149165183,0.14973053,1.389807513,1.415529262,1.942623985,1.942623985,32.095652,1.495809816,0.005425506
880780889,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,116,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,17,0,04-06-19 15:08,CAM2P.4,,,,23,30,207,46,606,4885,7,558,161,5,161,166,1.152,4.659875118,0.750904086,0.753013791,0.748978133,0.25082595,0.194306123,0.251197198,1.539034837,1.536422756,2.337598275,2.337598275,36.45378383,,
881427978,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,117,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,18,1,05-06-19 15:23,CAM2P.4,,,,36,39,273,144,530,4886,3,387,129,5,129,134,0.928,4.420266741,0.5716977,0.576219664,0.707459563,0.141183923,0.077308544,0.186000569,1.346182781,1.537110099,2.26176681,2.26176681,32.88229813,,
882827577,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,119,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,20,3,07-06-19 15:17,CAM2P.4,,,,32,35,236,94,653,4887,3,467,142,5,142,147,1.019,3.816510245,0.641124522,0.639279503,0.644882275,0.119358966,0.084721206,0.11880208,1.643845174,1.672322044,2.137132918,2.137132918,31.92979176,,
885739915,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,22,5,12-06-19 16:35,CAM2P.4,,,,21,27,184,27,682,4888,6,635,157,5,157,162,1.124,4.230420864,0.850548901,0.858683822,0.850314898,0.292017829,0.287278493,0.291537582,1.681383326,1.682606505,2.872464169,2.872464169,37.19176535,,
886446971,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,125,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,23,6,13-06-19 15:22,CAM2P.4,,,,5,14,97,5,910,4889,9,267,92,5,92,97,0.669,3.360533843,0.897781726,0.906790735,0.832266057,0.598913965,0.542095783,0.4897343,1.153402519,1.163552431,2.009667486,1.956041316,38.60353658,,
887236947,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,126,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,5,24,7,14-06-19 16:08,CAM2P.4,,,,5,14,116,19,804,4890,9,300,97,5,97,102,0.704,3.788378643,0.766303059,0.778162033,0.737955529,0.564105318,0.602865008,0.552001306,0.583661036,0.518795205,1.15034938,1.15034938,37.49735424,,
888301437,888190799,[876461613],453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,129,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,6,25,8,17-06-19 15:18,CAM2P.4,1,[888666698],1,7,19,130,14,756,-999,12,537,116,5,116,121,0.837,3.406308574,0.8315328,0.828177095,0.825219327,0.578965689,0.549655345,0.585655799,0.820536074,0.785142707,1.759814658,1.759814658,41.52440124,1.303332447,0.005413148
884888379,884359468,[876461613],453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,123,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,21,4,11-06-19 15:36,CAM2P.4,1,[885067844],1,17,26,180,45,728,-999,9,555,135,5,135,140,0.97,3.8989565,0.859756107,0.857328923,0.886470016,0.442257995,0.473823651,0.463924336,1.309225665,1.357791854,1.831220151,1.831220151,33.28268619,1.171849294,0.005254901
889559462,889179793,[876461613],453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,130,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,9,18-06-19 16:09,CAM2P.4,1,[889775742],1,14,23,163,6,684,-999,9,633,157,5,157,162,1.124,4.222613149,0.958581998,0.968103311,0.961138069,0.398038968,0.351892015,0.399089768,2.068376599,2.075210864,3.029338067,3.029338067,38.68052897,1.247662339,0.007440165
891792255,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,132,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,11,20-06-19 15:45,CAM2P.4,,,,37,37,261,78,570,4891,0,450,183,5,183,188,1.306,4.661420727,0.822117117,0.826482196,0.8938183,0.082407409,0,0.090024695,2.662904932,2.872027295,3.482404276,3.482404276,35.54089279,,
892663103,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,133,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,12,21-06-19 16:25,CAM2P.4,,,,29,36,252,91,553,4892,7,431,161,5,161,166,1.152,4.748598427,0.796185381,0.803162676,0.926612136,0.247667327,0.212385394,0.294633639,1.822224856,2.11241997,3.392868899,3.392868899,32.33463455,,
893600606,,,453913,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,136,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,2,4,13,24-06-19 16:05,CAM2P.4,,,,24,32,210,45,599,4893,8,520,165,5,165,170,1.18,4.743903906,0.90007636,0.906592823,0.931656505,0.291918525,0.269415008,0.317306708,1.981775117,2.038596264,2.770205639,2.770205639,37.10867528,,
883696092,883509540,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,110,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,19,0,10-06-19 12:33,CAM2P.4,1,[884221469],1,39,43,304,269,527,-999,4,0,35,5,35,40,0.27,1.658396703,0.110489479,0.106753374,,0.102222486,0.061793402,,0.079789274,,0.819690174,,18.78031907,1.082556164,0.009000735
885546697,885401643,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,112,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,21,2,12-06-19 13:15,CAM2P.4,1,[885933191],1,32,36,252,160,658,-999,4,346,92,5,92,97,0.669,3.746935579,0.483851479,0.48558759,0.714677988,0.165368154,0.136864549,0.236568671,0.833026788,1.332107698,1.641911316,1.641911316,6.778450859,1.767148523,0.007763295
887011359,,,456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,114,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,14-06-19 12:57,CAM2P.4,,,,38,40,302,283,554,2438,2,14,19,5,19,24,0.158,2.44698139,0.113976913,0.112514925,0.508333333,0.096674685,0.04501515,,-0.113653452,,0.555863921,,7.897898708,,
891632590,,,456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,120,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,1,4,7,20-06-19 13:11,CAM2P.4,,,,41,43,313,305,561,2440,2,0,8,5,8,13,0.081,1.871380716,0.047121059,0.045527182,,0.112901499,0.045918207,,-0.519380481,,0.430727299,,9.880227955,,
892516916,,,456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,121,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,2,5,8,21-06-19 12:52,CAM2P.4,,,,46,46,321,306,495,2441,0,21,15,5,15,20,0.13,3.074412125,0.093654484,0.090851022,0.456543293,0.05932966,0,0.277777778,-0.03683396,0.555296642,1.58107668,1.398148865,2.763113395,,
893429557,893346385,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,124,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,3,6,9,24-06-19 12:57,CAM2P.4,1,[893830436],1,45,45,317,313,556,-999,0,0,4,5,4,9,0.053,0.701181918,0.023356951,0.020592093,,0.066308525,0,,-0.483685788,,0,,2.511408196,1.190945958,0.013848206
895134854,895003340,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,126,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,4,7,11,26-06-19 13:08,CAM2P.4,1,[895422187],1,48,48,320,319,559,-999,0,0,1,5,1,6,0.032,0.270965162,0.012325206,0.000711911,,0.058305097,0,,-0.608966554,,0,,3.325791461,0.794511208,0.010983119
895804638,895588149,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,127,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel >1,5,8,12,27-06-19 13:03,CAM2P.4,1,[896160394],1,38,38,269,248,720,-999,0,0,21,5,21,26,0.172,2.081639255,0.047810439,0.041423539,,0.061820378,0,,-0.29939091,,1.033687761,,2.814891416,1.309104067,0.012469181
889336784,889189329,[902748564],456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,118,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,18-06-19 13:08,CAM2P.4,1,[889777243],1,37,41,282,176,570,-999,4,288,106,5,106,111,0.767,4.880130606,0.515869691,0.520230066,0.87795961,0.14909864,0.119080721,0.18566878,1.034451461,2.196499118,3.038075827,3.038075827,14.90280052,1.706745656,0.018627152
890683992,,,456564,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),F,119,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,6,19-06-19 16:16,CAM2P.4,,,,36,40,278,175,578,2439,4,284,103,5,103,108,0.746,5.102217575,0.485131843,0.48713153,0.763811942,0.139872795,0.146870954,0.180238708,0.872806772,1.706817474,2.284236007,2.284236007,15.78137442,,
889175194,888940531,[890047007],456916,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,117,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,13,0,18-06-19 11:17,CAM2P.5,1,[889771676],1,27,31,219,104,783,-999,4,476,115,5,115,120,0.83,3.888725558,0.605017424,0.603017424,0.642742815,0.118772551,0.090807467,0.133833907,1.491948728,1.527793884,1.982957346,1.90770591,30.3766272,1.360640097,0.004305066
891446789,891193996,[890047007],456916,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,119,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,15,2,20-06-19 10:55,CAM2P.5,1,[891994418],1,22,28,192,78,861,-999,6,521,114,5,114,119,0.823,3.761643855,0.718914577,0.725732759,0.786142442,0.203122651,0.173442286,0.180129552,1.471096794,1.747710485,2.248973132,2.248973132,36.28250149,1.545282654,0.004419899
892387261,892217026,[890047007],456916,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,120,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,21-06-19 11:03,CAM2P.5,1,[892799212],1,22,28,204,71,839,-999,6,665,133,5,133,138,0.956,4.034570045,0.77885192,0.786410232,0.852087427,0.304390493,0.346057159,0.36592596,1.478362684,1.536147322,2.464978316,2.464978316,32.60856181,1.449581964,0.006199416
894083470,893937838,[890047007],456916,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,25-06-19 11:00,CAM2P.5,1,[894727297],1,19,23,182,74,991,-999,4,542,108,5,108,113,0.781,4.360085299,0.767036852,0.774173902,0.880060564,0.223557438,0.169101993,0.237364036,1.634258243,1.96469311,2.47707123,2.47707123,35.74483623,1.391302788,0.004784675
