timestamps,cell_specimen_id,dff,session_type,behavior_session_id,cre_line,pupil_area,speed
315.79,1086491370,0.111,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12469.104,3.018
315.822,1086491370,0.074,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12783.896,2.615
315.855,1086491370,-0.057,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12822.077,2.206
315.887,1086491370,0.068,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12950.578,1.845
315.919,1086491370,0.102,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13393.137,1.504
315.952,1086491370,0.053,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13340.626,1.117
315.984,1086491370,0.133,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13873.517,0.691
316.016,1086491370,0.182,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14189.685,0.311
316.049,1086491370,0.186,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14755.094,0.054
316.081,1086491370,0.241,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15104.608,-0.048
316.113,1086491370,0.274,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15196.594,-0.028
316.146,1086491370,0.268,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15274.265,0.039
